Index,Sim Date Time,ChSOC0,ChvBatt0,ChSOC1,ChvBatt1,ChSOC2,ChvBatt2,ChSOC3,ChvBatt3
170,2022-06-28 11:43:16,0.204250099,3.43845151,0.254250154,3.489533044,0.304250351,3.539906755,0.324250082,3.551935814
171,2022-06-28 11:43:16,0.204275099,3.438490719,0.254275154,3.48957132,0.304275353,3.53994386,0.324275083,3.551962481
172,2022-06-28 11:43:16,0.2043001,3.438529789,0.254300156,3.489609459,0.304300356,3.539981635,0.324300084,3.551989573
173,2022-06-28 11:43:16,0.2043251,3.43856944,0.254325156,3.489647811,0.304325358,3.540019392,0.324325084,3.552016001
174,2022-06-28 11:43:16,0.2043501,3.43860823,0.254350157,3.48968556,0.30435036,3.540056442,0.324350084,3.552042855
175,2022-06-28 11:43:16,0.204375101,3.438647601,0.254375158,3.489723754,0.304375361,3.540093823,0.324375085,3.55206948
176,2022-06-28 11:43:16,0.204400101,3.438686954,0.254400158,3.489761694,0.304400363,3.540131077,0.324400086,3.55209642
177,2022-06-28 11:43:17,0.204425102,3.438726408,0.254425159,3.489799848,0.304425366,3.540168436,0.324425086,3.552123022
178,2022-06-28 11:43:17,0.204450103,3.438765482,0.25445016,3.489837631,0.304450368,3.540206135,0.324450087,3.552149827
179,2022-06-28 11:43:17,0.204475104,3.438804657,0.254475161,3.489876211,0.30447537,3.540243139,0.324475088,3.552176508
180,2022-06-28 11:43:17,0.204500105,3.438843934,0.254500161,3.489913605,0.304500372,3.5402806,0.324500088,3.552203064
181,2022-06-28 11:43:17,0.204525106,3.438883192,0.254525163,3.489951678,0.304525375,3.540318177,0.324525089,3.552229712
182,2022-06-28 11:43:17,0.204550106,3.43892219,0.254550164,3.489990081,0.304550376,3.540355412,0.324550089,3.552256232
183,2022-06-28 11:43:17,0.204575107,3.438961289,0.254575165,3.490027881,0.304575378,3.540392416,0.32457509,3.55228295
184,2022-06-28 11:43:17,0.204600108,3.439000248,0.254600166,3.490065661,0.30460038,3.540429755,0.324600091,3.552309756
185,2022-06-28 11:43:18,0.204625109,3.439039309,0.254625166,3.490103538,0.304625382,3.540467422,0.324625092,3.552336324
186,2022-06-28 11:43:18,0.204650109,3.439078591,0.254650167,3.490141044,0.304650384,3.540504374,0.324650094,3.552362868
187,2022-06-28 11:43:18,0.20467511,3.439117373,0.254675168,3.490179229,0.304675386,3.54054175,0.324675094,3.552389497
188,2022-06-28 11:43:18,0.204700111,3.439156256,0.254700169,3.490216695,0.304700387,3.540579083,0.324700094,3.552415447
189,2022-06-28 11:43:18,0.204725111,3.439195602,0.254725169,3.490254841,0.30472539,3.540616019,0.324725095,3.552442134
190,2022-06-28 11:43:18,0.204750112,3.439234206,0.25475017,3.490292384,0.304750392,3.540653469,0.324750095,3.552468795
191,2022-06-28 11:43:18,0.204775113,3.439273273,0.254775171,3.490330373,0.304775394,3.540690506,0.324775097,3.552494889
192,2022-06-28 11:43:18,0.204800113,3.439312441,0.254800172,3.490368226,0.304800395,3.540727349,0.324800097,3.55252172
193,2022-06-28 11:43:18,0.204825113,3.439350748,0.254825173,3.490405709,0.304825397,3.540763875,0.324825098,3.552547766
194,2022-06-28 11:43:19,0.204850113,3.439389878,0.254850174,3.490443406,0.304850399,3.540800765,0.324850099,3.552574441
195,2022-06-28 11:43:19,0.204875113,3.439428387,0.254875175,3.490480965,0.304875401,3.540837551,0.324875099,3.552600332
196,2022-06-28 11:43:19,0.204900114,3.439467478,0.254900176,3.490518855,0.304900403,3.540874341,0.324900099,3.552626634
197,2022-06-28 11:43:19,0.204925115,3.439506551,0.254925177,3.490556725,0.304925406,3.540910805,0.324925099,3.552652696
198,2022-06-28 11:43:19,0.204950116,3.439545606,0.254950178,3.490593994,0.304950408,3.540947203,0.3249501,3.55267928
199,2022-06-28 11:43:19,0.204975117,3.439584523,0.254975179,3.490631824,0.30497541,3.540983568,0.3249751,3.552705408
200,2022-06-28 11:43:19,0.205000117,3.439622819,0.25500018,3.490669402,0.305000412,3.541019932,0.325000101,3.552731841
201,2022-06-28 11:43:19,0.205025117,3.439661456,0.255025181,3.490706494,0.305025414,3.541056099,0.325025101,3.552757927
202,2022-06-28 11:43:19,0.205050117,3.439700194,0.255050181,3.490744265,0.305050415,3.541092444,0.325050102,3.552783992
203,2022-06-28 11:43:20,0.205075118,3.439738793,0.255075182,3.490781666,0.305075417,3.541129115,0.325075103,3.552810471
204,2022-06-28 11:43:20,0.205100118,3.439777855,0.255100183,3.490819281,0.305100419,3.541165687,0.325100104,3.552836713
205,2022-06-28 11:43:20,0.205125118,3.439816538,0.255125183,3.49085676,0.305125421,3.541202535,0.325125105,3.552862717
206,2022-06-28 11:43:20,0.205150119,3.439854962,0.255150184,3.49089422,0.305150423,3.541239807,0.325150105,3.552888591
207,2022-06-28 11:43:20,0.20517512,3.439893968,0.255175185,3.49093166,0.305175425,3.541277192,0.325175106,3.552914553
208,2022-06-28 11:43:20,0.205200121,3.439932596,0.255200186,3.490969196,0.305200426,3.541314492,0.325200106,3.552940602
209,2022-06-28 11:43:20,0.205225121,3.439971446,0.255225188,3.491006598,0.305225427,3.541351967,0.325225107,3.552966739
210,2022-06-28 11:43:20,0.205250122,3.440009314,0.255250188,3.491044096,0.30525043,3.541390332,0.325250108,3.552993072
211,2022-06-28 11:43:21,0.205275122,3.440048125,0.255275189,3.491081109,0.305275431,3.541429065,0.325275108,3.553018625
212,2022-06-28 11:43:21,0.205300122,3.440086678,0.255300191,3.491118801,0.305300433,3.541467239,0.325300108,3.553044699
213,2022-06-28 11:43:21,0.205325122,3.440124971,0.255325192,3.491156125,0.305325436,3.541505882,0.325325109,3.553070426
214,2022-06-28 11:43:21,0.205350123,3.440163727,0.255350193,3.491193546,0.305350438,3.541544644,0.325350109,3.553096566
215,2022-06-28 11:43:21,0.205375123,3.440202345,0.255375195,3.491230482,0.305375439,3.5415826,0.325375111,3.553122577
